population,gain
14.893617021276595,0.0
14.966984592809979,0.0
15.040352164343359,0.0
15.113719735876744,0.0
15.187087307410124,0.0
15.260454878943507,0.0
15.33382245047689,0.0
15.407190022010273,0.0
15.480557593543654,0.0
15.553925165077038,0.0
15.627292736610418,0.0
15.700660308143801,0.0
15.774027879677183,0.0
15.847395451210563,0.0
15.920763022743948,0.0
15.994130594277328,0.0
16.06749816581071,0.0
16.140865737344093,0.0
16.214233308877475,0.0
16.287600880410857,0.0
16.36096845194424,0.0
16.434336023477623,0.0
16.507703595011005,0.0
16.581071166544387,0.0
16.654438738077772,0.0
16.72780630961115,0.0
16.801173881144535,0.0
16.874541452677917,0.0
16.9479090242113,0.0
17.02127659574468,0.0
17.094644167278066,0.0
17.168011738811444,0.0
17.24137931034483,0.0
17.31474688187821,0.0
17.388114453411593,0.0
17.461482024944974,0.0
17.53484959647836,0.0
17.608217168011738,0.0
17.68158473954512,0.0
17.754952311078505,0.0
17.828319882611883,0.0
17.901687454145268,0.0
17.97505502567865,0.0
18.04842259721203,0.0
18.121790168745413,0.0
18.1951577402788,0.0
18.268525311812176,0.0
18.34189288334556,0.0
18.415260454878943,0.0
18.488628026412325,0.0
18.561995597945707,0.0
18.635363169479092,0.0
18.708730741012474,0.0
18.782098312545855,0.0
18.855465884079237,0.0
18.92883345561262,0.0
19.002201027146,0.0
19.075568598679386,0.0
19.148936170212767,0.0
19.22230374174615,0.0
19.29567131327953,0.0
19.369038884812912,0.0
19.442406456346294,0.0
19.515774027879676,0.0
19.58914159941306,0.0
19.66250917094644,0.0
19.735876742479824,0.0
19.809244314013206,0.0
19.882611885546588,0.0
19.95597945707997,0.0
20.029347028613355,0.0
20.102714600146733,0.0
20.176082171680118,0.0
20.2494497432135,0.0
20.32281731474688,0.0
20.396184886280263,0.0
20.46955245781365,0.0
20.542920029347027,0.0
20.616287600880412,0.0
20.689655172413794,0.0
20.763022743947175,0.0
20.836390315480557,0.0
20.909757887013942,0.0
20.98312545854732,0.0
21.056493030080702,0.0
21.129860601614087,0.0
21.20322817314747,0.0
21.27659574468085,0.0
21.349963316214232,0.0
21.423330887747618,0.0
21.496698459280996,0.0
21.57006603081438,0.0
21.643433602347763,0.0
21.716801173881144,0.0
21.790168745414526,0.0
21.86353631694791,0.0
21.93690388848129,0.0
22.010271460014675,0.0
22.083639031548056,0.0
22.157006603081438,0.0
22.23037417461482,0.0
22.303741746148205,0.0
22.377109317681583,0.0
22.45047688921497,0.0
22.52384446074835,0.0
22.597212032281732,0.0
22.670579603815114,0.0
22.7439471753485,0.0
22.817314746881877,0.0
22.89068231841526,0.0
22.964049889948644,0.0
23.037417461482022,0.0
23.110785033015407,0.0
23.18415260454879,0.0
23.25752017608217,0.0
23.330887747615552,0.0
23.404255319148938,0.0
23.47762289068232,0.0
23.5509904622157,0.0
23.624358033749083,0.0
23.697725605282464,0.0
23.771093176815846,0.0
23.84446074834923,0.0
23.917828319882613,0.0
23.991195891415995,0.0
24.064563462949376,0.0
24.137931034482758,0.0
24.21129860601614,0.0
24.284666177549525,0.0
24.358033749082907,0.0
24.43140132061629,0.0
24.50476889214967,0.0
24.57813646368305,0.0
24.651504035216433,0.0
24.724871606749815,0.0
24.7982391782832,0.0
24.87160674981658,0.0
24.944974321349964,0.0
25.018341892883345,0.0
25.091709464416727,0.0
25.165077035950112,0.0
25.23844460748349,0.0
25.311812179016872,0.0
25.385179750550257,0.0
25.458547322083643,0.0
25.53191489361702,0.0
25.605282465150403,0.0
25.678650036683788,0.0
25.75201760821717,0.0
25.825385179750548,0.0
25.898752751283933,0.0
25.972120322817315,0.0
26.0454878943507,0.0
26.118855465884078,0.0
26.192223037417463,0.0
26.265590608950845,0.0
26.338958180484223,0.0
26.41232575201761,0.0
26.48569332355099,0.0
26.559060895084375,0.0
26.632428466617753,0.0
