target,score,cum_target,gain,population
0,0.001726601136248328,12,1.0,469.0007336757153
0,0.0017219356462964146,12,1.0,470.0007336757153
0,0.001717615637189799,12,1.0,471.0007336757153
0,0.0017131460592136397,12,1.0,472.0007336757153
0,0.0017082834863488688,12,1.0,473.0007336757153
0,0.0017014298271337631,12,1.0,474.0007336757153
0,0.0017005974861626374,12,1.0,475.0007336757153
0,0.0016969797017676689,12,1.0,476.0007336757153
0,0.0016943244222930474,12,1.0,477.0007336757153
0,0.0016925212091247934,12,1.0,478.0007336757153
0,0.0016853321701273583,12,1.0,479.0007336757153
0,0.001684666560333725,12,1.0,480.0007336757153
0,0.001682200937010002,12,1.0,481.0007336757153
0,0.0016789624177584832,12,1.0,482.0007336757153
0,0.0016749531601317413,12,1.0,483.0007336757153
0,0.001673984956409344,12,1.0,484.0007336757153
0,0.0016698786526406712,12,1.0,485.0007336757153
0,0.0016690978962538875,12,1.0,486.0007336757153
0,0.001667963287544188,12,1.0,487.0007336757153
0,0.0016607290731962556,12,1.0,488.0007336757153
0,0.0016582931646658035,12,1.0,489.0007336757153
0,0.0016559443572374225,12,1.0,490.0007336757153
0,0.001654631968863062,12,1.0,491.0007336757153
0,0.0016400286955186025,12,1.0,492.0007336757153
0,0.0016033113163816933,12,1.0,493.0007336757153
0,0.0015946451179361255,12,1.0,494.0007336757153
0,0.001592045824746154,12,1.0,495.0007336757153
0,0.0015916672248662434,12,1.0,496.0007336757153
0,0.0015914647207524678,12,1.0,497.0007336757153
0,0.0015883225303356242,12,1.0,498.0007336757153
0,0.0015847945179892178,12,1.0,499.0007336757153
0,0.0015842773537314107,12,1.0,500.0007336757153
0,0.001582256260662699,12,1.0,501.0007336757153
0,0.0015787091465142237,12,1.0,502.0007336757153
0,0.001578451331290457,12,1.0,503.0007336757153
0,0.0015778647631102202,12,1.0,504.0007336757153
0,0.0015755207601607312,12,1.0,505.0007336757153
0,0.0015744146165460706,12,1.0,506.0007336757153
0,0.001573375550965985,12,1.0,507.0007336757153
0,0.0015718273317824381,12,1.0,508.0007336757153
0,0.0015523340523470879,12,1.0,509.0007336757153
0,0.0015467893038729446,12,1.0,510.0007336757153
0,0.0015454076802187905,12,1.0,511.0007336757153
0,0.0015397084249730937,12,1.0,512.0007336757153
0,0.0015291233370188049,12,1.0,513.0007336757153
0,0.0015278971059625149,12,1.0,514.0007336757153
0,0.001504920877889608,12,1.0,515.0007336757153
0,0.00149895294045044,12,1.0,516.0007336757153
0,0.001497408040870954,12,1.0,517.0007336757153
0,0.0014972044377285297,12,1.0,518.0007336757153
0,0.0014875975561705482,12,1.0,519.0007336757153
0,0.0014861896974038926,12,1.0,520.0007336757153
0,0.001483827039094282,12,1.0,521.0007336757153
0,0.0014764142928119439,12,1.0,522.0007336757153
0,0.0014663556853842952,12,1.0,523.0007336757153
0,0.001466257082965096,12,1.0,524.0007336757153
0,0.0014655913231696556,12,1.0,525.0007336757153
0,0.0014639420424702473,12,1.0,526.0007336757153
0,0.0014608985417823616,12,1.0,527.0007336757153
0,0.0014565210015020852,12,1.0,528.0007336757153
0,0.001455472643981372,12,1.0,529.0007336757153
0,0.0014544219049303989,12,1.0,530.0007336757153
0,0.0014529970612067197,12,1.0,531.0007336757153
0,0.0014512671285537683,12,1.0,532.0007336757153
0,0.0014485800094351249,12,1.0,533.0007336757153
0,0.0014483021191171973,12,1.0,534.0007336757153
0,0.0014470872058959736,12,1.0,535.0007336757153
0,0.0014450221637460586,12,1.0,536.0007336757153
0,0.0014410915833530053,12,1.0,537.0007336757153
0,0.001435600485799732,12,1.0,538.0007336757153
0,0.0014291839838096228,12,1.0,539.0007336757153
0,0.0014286264294021377,12,1.0,540.0007336757153
0,0.0014283474061112553,12,1.0,541.0007336757153
0,0.0014233348275447591,12,1.0,542.0007336757153
